2019-10-10 12:46:32,b'Hey @Giants you might as well pack it up now and slither back into New Jersey #GoPats #Gillette'
2019-10-10 12:15:10,b'This is our house! Nicola was there! #PatriotsNation #SwissPatriots #Gillette #Foxborough https://t.co/6QcdHeU85B'
2019-10-10 12:14:36,b'We are in the house! Nicola was there! #PatriotsNation #SwissPatriots #Gillette #Foxborough https://t.co/pNDrnSvVfK'
2019-10-10 12:14:12,b'Exciting times ahead with this partnership and much more to come. Watch this space #gillette #Sterling #UCL\xe2\x80\xa6 https://t.co/hYhr2Ii6SD'
2019-10-10 11:35:29,b'Not sure how I feel about standing in the rain for the Pats game\xf0\x9f\x98\xb3\xf0\x9f\x8c\xa7 #ineedsun #gameday #Gillette #patriots'
2019-10-10 08:38:38,b'https://t.co/cowcq6JqQ7\n\nI m the one who always used to run away from shaving\xf0\x9f\x98\x82but the new #gillette #skinguard make\xe2\x80\xa6 https://t.co/2zPW1t1FZT'
2019-10-10 08:24:01,b'RT @vatuttobene58: #Sotd\nGood morning you all Friends! \xf0\x9f\x91\x8b\xf0\x9f\x8c\x8d A super classic set today with a young #Gillette #OldType ( 100 years..) @OmegaBr\xe2\x80\xa6'
2019-10-10 05:48:36,b'RT @playazball: My name is #Mustard and I am destroing my #Gillette razor! #gilletteboycott \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/ZgsRazrw7C'
2019-10-10 05:11:48,b'RT @WestOProblems: Looks absolutely lovely outside about 600 miles west of West Omaha right now.\nWindchills 5\xc2\xb0-10\xc2\xb0 with snow showers \xf0\x9f\xa5\xb6 \xf0\x9f\xa4\xae\n#G\xe2\x80\xa6'
2019-10-10 03:25:23,b'Looks absolutely lovely outside about 600 miles west of West Omaha right now.\nWindchills 5\xc2\xb0-10\xc2\xb0 with snow showers \xf0\x9f\xa5\xb6\xe2\x80\xa6 https://t.co/kikdoOnkaE'
2019-10-10 01:10:03,b'Angela Rossi likes Steve McQueen #Gillette #Swatch #Nikon #Tissot #Longines #Pers https://t.co/7wj6GHyst0 https://t.co/L02Bni7Sfj'
2019-10-10 01:02:33,"b""@Gillette #Gillette, guy checking Gillette's tweets- Did Gary Coombe take a pay cut for the #metoo campaign disaste\xe2\x80\xa6 https://t.co/aceUQPaUOR"""
2019-10-09 23:15:36,b'RT @DJ_DR_FUNKJUICE: Thank you @Gillette and @DoveMenCare\nI always enjoy using it to keep me real smooth on the head and the beard to keep\xe2\x80\xa6'
2019-10-09 23:14:43,b'RT @DJ_DR_FUNKJUICE: #After I got done using the @Gillette Shave Gel and Gillette Fusion 5 Blade.\nNow I finish off with @DoveMenCare produc\xe2\x80\xa6'
2019-10-09 23:06:46,b'Thank you @Gillette and @DoveMenCare\nI always enjoy using it to keep me real smooth on the head and the beard to ke\xe2\x80\xa6 https://t.co/H6s6ONtmDW'
2019-10-09 22:51:37,b'#After I got done using the @Gillette Shave Gel and Gillette Fusion 5 Blade.\nNow I finish off with @DoveMenCare pro\xe2\x80\xa6 https://t.co/zX3FsBuegq'
2019-10-09 22:44:46,"b'Join the @UltaBeauty team so you are ready to Give, Gather, and Glow this holiday season! We\xe2\x80\x99re hiring seasonal ass\xe2\x80\xa6 https://t.co/R3aJf7NMmd'"
2019-10-09 21:33:55,"b'Stop staring at the clock every day. It\'s time for a new career. Follow us to view jobs with titles like ""barista -\xe2\x80\xa6 https://t.co/V5mqzuPm0j'"
2019-10-09 21:24:44,b'The party has started in Dover NH! Building up to the #NYGvsNE game tomorrow! Hope you all having a super day!\xe2\x80\xa6 https://t.co/XU0szzh2cD'
2019-10-09 19:40:16,"b""Looking to earn some extra $$ this holiday season? We're hiring seasonal associates in #Gillette, WY. Enjoy perks t\xe2\x80\xa6 https://t.co/CViRr9JKqO"""
2019-10-09 17:27:08,"b'Ulta Beauty is hiring our newest professional in #Gillette, WY. We would love to connect with you! If interested, c\xe2\x80\xa6 https://t.co/qDAAFGuLKn'"
2019-10-09 17:22:25,"b'The #Giants last played the #Patriots at #Gillette Stadium in 2011, winning 24-20. \n\nSince then, Tom Brady has lost\xe2\x80\xa6 https://t.co/3wZoVBn7TB'"
2019-10-09 17:12:46,"b""RT @DJ_DR_FUNKJUICE: It's that time of the day it's #ShaveDay shout to @gillette and @dovemencare \n#Funkup #Salute #Gillette #DoveMenCare\n#\xe2\x80\xa6"""
2019-10-09 17:05:24,"b""It's that time of the day it's #ShaveDay shout to @gillette and @dovemencare \n#Funkup #Salute #Gillette\xe2\x80\xa6 https://t.co/I026A9hGMU"""
